run,arm,mode,lr,seed,step,window,tau,signal,MG,MG40,ident,degenerate,points,mg_seconds,validity_seconds,cheap_seconds,std,residual_std,acorr1,spectral_entropy,crossings,mg_seconds_rep0,mg_seconds_rep1,mg_seconds_rep2,validity_seconds_rep0,validity_seconds_rep1,validity_seconds_rep2,cheap_seconds_rep0,cheap_seconds_rep1,cheap_seconds_rep2
adam_constant_lr0.003_s0,adam,constant,0.003,0,1791,512,1,train_loss,12.618863300098797,19.40302656510381,1.5376207906897525,False,493,0.009620599914342165,0.021750799845904112,0.00018609990365803242,0.06496273688612353,0.05972141516254686,0.0316058032432607,0.924474818160348,242.0,0.009620599914342165,0.009605299914255738,0.010244200006127357,0.021789899794384837,0.021604500012472272,0.021750799845904112,0.00018269987776875496,0.00021330011077225208,0.00018609990365803242
adam_constant_lr0.003_s0,adam,constant,0.003,0,1919,512,1,train_loss,12.620527566511516,20.333901777524922,1.6111768442613121,False,493,0.009497900027781725,0.0212142001837492,0.0001954999752342701,0.06598728431891848,0.05909097098441225,0.00887296672021329,0.9192566437737529,252.0,0.00951040000654757,0.009497900027781725,0.009443399962037802,0.021377600030973554,0.0212142001837492,0.02098709996789694,0.0001954999752342701,0.00019950000569224358,0.0001813999842852354
adam_constant_lr0.003_s0,adam,constant,0.003,0,2047,512,1,train_loss,12.766537981312748,21.18840597185899,1.6596829933748605,False,493,0.009783999994397163,0.02186190034262836,0.00022580008953809738,0.06424871309494012,0.060392808791458745,0.014775681088888366,0.9260604498290975,257.0,0.009468700038269162,0.00993860000744462,0.009783999994397163,0.021531600039452314,0.022237000055611134,0.02186190034262836,0.00024500000290572643,0.00022580008953809738,0.0001975002232939005
adam_constant_lr0.003_s0,adam,constant,0.003,0,2175,512,1,train_loss,12.818539015289113,22.016628805352944,1.7175614770991414,False,493,0.009790899930521846,0.022080800030380487,0.00020839995704591274,0.06393323832240029,0.06142731932604249,-0.016732740122059563,0.9205724027383982,266.0,0.010128000052645802,0.009790899930521846,0.009781799977645278,0.022151799872517586,0.02206959994509816,0.022080800030380487,0.00021709990687668324,0.0002055000513792038,0.00020839995704591274
adam_constant_lr0.003_s0,adam,constant,0.003,0,2303,512,1,train_loss,13.52258952579814,21.448114535863255,1.5860952145996112,False,493,0.009833599906414747,0.02196180005557835,0.00018560001626610756,0.06310668330930538,0.06108257462548588,-0.06870557203089858,0.9276777009504048,277.0,0.009871900081634521,0.009833599906414747,0.009760999819263816,0.02196180005557835,0.02202310017310083,0.021941199665889144,0.00018560001626610756,0.00020120013505220413,0.00018259999342262745
adam_constant_lr0.003_s0,adam,constant,0.003,0,2431,512,1,train_loss,13.399225592065468,19.537704418379477,1.4581219104146579,False,493,0.009920999873429537,0.02241209987550974,0.0002031000331044197,0.06198465408380971,0.059239503643584046,-0.0750080180349294,0.9136937022438495,280.0,0.009883500169962645,0.010214400012046099,0.009920999873429537,0.02190529997460544,0.02266120002605021,0.02241209987550974,0.00019599986262619495,0.00022990000434219837,0.0002031000331044197
adam_constant_lr0.003_s0,adam,constant,0.003,0,2559,512,1,train_loss,13.319936730685605,19.652769117624498,1.4754401252034273,False,493,0.009886799845844507,0.02215160010382533,0.00020130001939833164,0.059780628065073796,0.05869380669343138,-0.07544083761842477,0.9236198666055249,286.0,0.010018500033766031,0.009886799845844507,0.009829899994656444,0.02215160010382533,0.022211099974811077,0.021866499911993742,0.00024250010028481483,0.00020130001939833164,0.00017949985340237617
adam_constant_lr0.003_s0,adam,constant,0.003,0,2687,512,1,train_loss,13.014848352951983,18.788258727055258,1.443601816750617,False,493,0.009819100145250559,0.02183670038357377,0.00019649998284876347,0.05872122058383026,0.05747405653102504,-0.07063167394558689,0.9333240891164414,279.0,0.009819100145250559,0.009992899838835001,0.009640400065109134,0.02183670038357377,0.022185599897056818,0.021573700243607163,0.00019740010611712933,0.00019649998284876347,0.00019100005738437176
adam_constant_lr0.003_s0,adam,constant,0.003,0,2815,512,1,train_loss,13.359019043612983,19.730165385054566,1.4769172287756906,False,493,0.009800200117751956,0.021740800002589822,0.0001868000254034996,0.059613611795787516,0.058324324763550546,-0.02314126515690111,0.9344331892277636,267.0,0.009837000165134668,0.009800200117751956,0.009486099937930703,0.021740800002589822,0.022328900173306465,0.02152780001051724,0.0001868000254034996,0.00018550013191998005,0.0002204999327659607
adam_constant_lr0.003_s0,adam,constant,0.003,0,2943,512,1,train_loss,13.87870019719783,21.29715632420417,1.5345209581300818,False,493,0.009693300118669868,0.02179160015657544,0.00020860019139945507,0.0637604875750442,0.062174669795034554,-0.0434218875185295,0.9347098332895639,268.0,0.009693300118669868,0.009760400047525764,0.009641099954023957,0.02179160015657544,0.021600800333544612,0.021822300041094422,0.00020929984748363495,0.00020860019139945507,0.00018729991279542446
adam_constant_lr0.003_s0,adam,constant,0.003,0,3071,512,1,train_loss,13.90071612384241,21.216791748842173,1.5263092606035802,False,493,0.010001600021496415,0.022209800081327558,0.00019660010002553463,0.06360638093703044,0.06297502334019536,-0.033586300711064186,0.9182769630506936,262.0,0.010001600021496415,0.01032929983921349,0.009818099904805422,0.022209800081327558,0.023060999810695648,0.022121599642559886,0.00021989992819726467,0.00019660010002553463,0.00018269987776875496
adam_constant_lr0.003_s0,adam,constant,0.003,0,511,512,1,probe_loss,6.576313334345282,7.2207815076573425,1.0979983982737376,False,493,0.005395200103521347,0.012733399868011475,0.00018529989756643772,0.2732981032366444,0.1577256868519462,0.9960987142384253,0.5418161881816735,14.0,0.0053952999878674746,0.005395200103521347,0.005354099906980991,0.012733399868011475,0.012861200142651796,0.012645699782297015,0.00018529989756643772,0.00018569990061223507,0.00016870000399649143
adam_constant_lr0.003_s0,adam,constant,0.003,0,639,512,1,probe_loss,6.10159725316446,8.013467687725324,1.313339336444947,False,493,0.005683200201019645,0.013195000123232603,0.0001813000999391079,0.11891990530552286,0.02789877626108074,0.9528642586902725,0.36266066105282396,38.0,0.005858699791133404,0.005683200201019645,0.005655999993905425,0.013467800104990602,0.013195000123232603,0.01312199980020523,0.00021150009706616402,0.0001813000999391079,0.00017779995687305927
adam_constant_lr0.003_s0,adam,constant,0.003,0,767,512,1,probe_loss,6.366136843736849,7.547449170056771,1.1855618808260655,False,493,0.006259799934923649,0.014530400047078729,0.00017190002836287022,0.07931966113149311,0.02214711178669715,0.930766349220169,0.4823268806187111,52.0,0.006170100066810846,0.006259799934923649,0.00638559996150434,0.014530400047078729,0.014497099909931421,0.014586399774998426,0.00017419992946088314,0.00017190002836287022,0.0001666999887675047
adam_constant_lr0.003_s0,adam,constant,0.003,0,895,512,1,probe_loss,5.1072996585527655,5.9964935198828515,1.1741025435703636,False,493,0.00650430005043745,0.015121500007808208,0.00018019997514784336,0.06159636244650097,0.016644516794950912,0.903672547069845,0.6767289378606779,69.0,0.0065397999715059996,0.006453900132328272,0.00650430005043745,0.015536900144070387,0.014891800237819552,0.015121500007808208,0.00017690006643533707,0.00018150010146200657,0.00018019997514784336
adam_constant_lr0.003_s0,adam,constant,0.003,0,1023,512,1,probe_loss,5.395274223866539,7.378387973246259,1.3675649590909051,False,493,0.006815900094807148,0.015994899906218052,0.00019979989156126976,0.04946624836591114,0.018427718561777544,0.9310918245905868,0.6210076621622422,54.0,0.006805999903008342,0.00697669992223382,0.006815900094807148,0.016009199898689985,0.015994899906218052,0.015919300029054284,0.0002142000012099743,0.00019979989156126976,0.00018500001169741154
adam_constant_lr0.003_s0,adam,constant,0.003,0,1151,512,1,probe_loss,5.176526334171069,7.510949155152114,1.4509631884940197,False,493,0.007545399945229292,0.017614100128412247,0.00018660002388060093,0.04031872320525863,0.018883126909242102,0.9379798536720075,0.5912528722652205,51.0,0.007505699992179871,0.007545399945229292,0.007816799916327,0.017479800153523684,0.017838799860328436,0.017614100128412247,0.00018660002388060093,0.00017619994468986988,0.00019990000873804092
adam_constant_lr0.003_s0,adam,constant,0.003,0,1279,512,1,probe_loss,5.686697479392434,9.875312674913282,1.7365637456009633,False,493,0.008269499987363815,0.019366899970918894,0.00019489997066557407,0.032475321123617056,0.017978274212441546,0.936140746517165,0.6586369054737482,64.0,0.00817529996857047,0.008269499987363815,0.008511000080034137,0.018894099863246083,0.019366899970918894,0.01967859989963472,0.00019489997066557407,0.00020610005594789982,0.0001946999691426754
adam_constant_lr0.003_s0,adam,constant,0.003,0,1407,512,1,probe_loss,5.420926660239082,8.13204449432836,1.5001207365475977,False,493,0.007619000039994717,0.017635799944400787,0.0001813000999391079,0.03422842270098344,0.016606385662434935,0.9323973307044521,0.6757557888007439,60.0,0.007630599895492196,0.00756680010817945,0.007619000039994717,0.017712099943310022,0.017531600315123796,0.017635799944400787,0.00018319999799132347,0.0001813000999391079,0.0001759000588208437
adam_constant_lr0.003_s0,adam,constant,0.003,0,1535,512,1,probe_loss,5.298436496525074,8.572498203675366,1.6179297816058666,False,493,0.007243400206789374,0.0177669997792691,0.00019429996609687805,0.03488405742882462,0.01684343037893991,0.9417222469203048,0.6272659667119613,55.0,0.007518700091168284,0.007234199903905392,0.007243400206789374,0.01791600021533668,0.0177669997792691,0.017530000070109963,0.00018740002997219563,0.00019429996609687805,0.0002172000240534544
adam_constant_lr0.003_s0,adam,constant,0.003,0,1663,512,1,probe_loss,5.933958985504739,7.9452843333759775,1.3389516767447216,False,493,0.008209299994632602,0.01907140016555786,0.00021739979274570942,0.028356875261663504,0.01785783620074081,0.950529021282517,0.6226160462569001,39.0,0.008209299994632602,0.008396900026127696,0.00820809998549521,0.01907140016555786,0.019167699851095676,0.018823399674147367,0.00021780002862215042,0.0001860000193119049,0.00021739979274570942
adam_constant_lr0.003_s0,adam,constant,0.003,0,1791,512,1,probe_loss,6.120798385709915,8.472728176767667,1.3842521257600557,False,493,0.008811899926513433,0.02023689984343946,0.00019129994325339794,0.01901573535552144,0.016912246265150904,0.9506872344442756,0.6203756857910822,53.0,0.008641599910333753,0.008811899926513433,0.008885200135409832,0.019719299860298634,0.02023689984343946,0.020647100172936916,0.00019129994325339794,0.00018440000712871552,0.00021820003166794777
adam_constant_lr0.003_s0,adam,constant,0.003,0,1919,512,1,probe_loss,5.913460727120755,8.091309600329003,1.3682866892511918,False,493,0.008885800139978528,0.020455999998375773,0.00019240006804466248,0.021747977832729144,0.01882973402542442,0.9640580586834527,0.5672682697794786,40.0,0.00892059993930161,0.008885800139978528,0.008714199997484684,0.020491600036621094,0.020455999998375773,0.020239799981936812,0.0002055999357253313,0.00018440000712871552,0.00019240006804466248
adam_constant_lr0.003_s0,adam,constant,0.003,0,2047,512,1,probe_loss,5.0404835136803605,6.129915427107509,1.216136390580452,False,493,0.007467599818482995,0.01751629961654544,0.00020039989612996578,0.028738333434684148,0.018782348086826477,0.9626262892830186,0.5760282815539581,37.0,0.007375000044703484,0.007715000072494149,0.007467599818482995,0.017190700164064765,0.017733499873429537,0.01751629961654544,0.0001829001121222973,0.00021529989317059517,0.00020039989612996578
adam_constant_lr0.003_s0,adam,constant,0.003,0,2175,512,1,probe_loss,5.0028997472771435,6.2682914983420375,1.252931662632974,False,493,0.0076256999745965,0.01784169999882579,0.00018779980018734932,0.02711239433936305,0.02064821411855696,0.9730644505452785,0.48013241205001767,39.0,0.0074887999799102545,0.007662200136110187,0.0076256999745965,0.01766939996741712,0.017915500095114112,0.01784169999882579,0.0001846000086516142,0.00018779980018734932,0.00021359999664127827
adam_constant_lr0.003_s0,adam,constant,0.003,0,2303,512,1,probe_loss,5.404701476137039,7.137238681719526,1.3205611287195091,False,493,0.008330999873578548,0.019425899954512715,0.00020779995247721672,0.023691149325725802,0.019981513397876762,0.9723747169139149,0.5455252427254972,39.0,0.008503500139340758,0.008330999873578548,0.008192999986931682,0.019543800270184875,0.019425899954512715,0.019298499915748835,0.00019689998589456081,0.00025829998776316643,0.00020779995247721672
adam_constant_lr0.003_s0,adam,constant,0.003,0,2431,512,1,probe_loss,5.521325114628796,7.359779568447053,1.3329734104856923,False,493,0.00833079987205565,0.019473800202831626,0.00017770007252693176,0.02160215564693988,0.019055301915167026,0.9720150082018002,0.5496796303209662,42.0,0.008372300071641803,0.008207699982449412,0.00833079987205565,0.019473800202831626,0.019480199785903096,0.019407899817451835,0.00017770007252693176,0.00017509981989860535,0.00018099998123943806
adam_constant_lr0.003_s0,adam,constant,0.003,0,2559,512,1,probe_loss,5.8999209202693,8.312851707532776,1.4089768015320006,False,493,0.008156999945640564,0.018995099933817983,0.0001962999813258648,0.022258610066105283,0.019880306294854176,0.9749757075797371,0.5550888131278614,35.0,0.008108299924060702,0.008156999945640564,0.008216200163587928,0.01896669971756637,0.018995099933817983,0.019207200268283486,0.00017649983055889606,0.0001962999813258648,0.00019660010002553463
adam_constant_lr0.003_s0,adam,constant,0.003,0,2687,512,1,probe_loss,5.251478043711111,8.167664187402035,1.5553076904097873,False,493,0.008395900018513203,0.019617700017988682,0.00019149994477629662,0.02025241345496032,0.01846036386139085,0.9716993691216775,0.5767813554182991,34.0,0.008271200116723776,0.008598400047048926,0.008395900018513203,0.01950789988040924,0.019803499802947044,0.019617700017988682,0.00021529989317059517,0.00017319992184638977,0.00019149994477629662
adam_constant_lr0.003_s0,adam,constant,0.003,0,2815,512,1,probe_loss,5.805960527100629,7.723037911025981,1.330191253450133,False,493,0.008034199941903353,0.01889629987999797,0.0002001000102609396,0.02245370116551932,0.016213989630893138,0.9671644673192178,0.5952471210740158,40.0,0.008034199941903353,0.008151500020176172,0.008022200083360076,0.018847599858418107,0.01889629987999797,0.018996800063177943,0.00019029993563890457,0.0002305000089108944,0.0002001000102609396
adam_constant_lr0.003_s0,adam,constant,0.003,0,2943,512,1,probe_loss,5.113618477274418,7.313536003414678,1.4302075987711986,False,493,0.008149700006470084,0.01928899995982647,0.0001954999752342701,0.02183233147404166,0.016939855854083474,0.9716731555259088,0.582949460786881,42.0,0.008149700006470084,0.008150000125169754,0.008096399949863553,0.01927709998562932,0.019490400096401572,0.01928899995982647,0.0001954999752342701,0.0001900000497698784,0.00022580008953809738
adam_constant_lr0.003_s0,adam,constant,0.003,0,3071,512,1,probe_loss,5.625118245960409,7.8353739495980275,1.3929260874160074,False,493,0.008889500051736832,0.02038110001012683,0.00018540001474320889,0.015701125128831327,0.015138208360544457,0.9617569309510026,0.6085556605214725,44.0,0.009005700005218387,0.008889500051736832,0.008849599864333868,0.020309099927544594,0.02038110001012683,0.020566599909216166,0.00019109994173049927,0.0001838000025600195,0.00018540001474320889
adam_constant_lr0.003_s0,adam,constant,0.003,0,511,512,1,grad_norm,11.167790443926986,16.74243285855288,1.4991714737678814,False,493,0.008961800020188093,0.020111900055781007,0.00018099998123943806,0.3877564489056999,0.3497394628042775,0.14254775272233644,0.9027808000623657,203.0,0.009033499984070659,0.00887180003337562,0.008961800020188093,0.020015900023281574,0.020111900055781007,0.020154399797320366,0.00017730006948113441,0.00018099998123943806,0.00019459985196590424
adam_constant_lr0.003_s0,adam,constant,0.003,0,639,512,1,grad_norm,9.861354587836555,12.412870821597885,1.2587389197938879,False,493,0.00924080004915595,0.020915000000968575,0.00020199990831315517,0.30223473813746476,0.25030841829638983,0.11531969905910841,0.8539589277687788,211.0,0.009387499885633588,0.009179999819025397,0.00924080004915595,0.020915000000968575,0.020707599818706512,0.02124319993890822,0.00020199990831315517,0.0002272999845445156,0.000201899791136384
adam_constant_lr0.003_s0,adam,constant,0.003,0,767,512,1,grad_norm,11.974955620734374,16.995658688561026,1.4192669456856621,False,493,0.009964199969545007,0.022116599837318063,0.0002205998171120882,0.2904658863449391,0.2721735074126069,0.034365146106407896,0.8977048288794467,229.0,0.009900700068101287,0.010006200056523085,0.009964199969545007,0.021870100172236562,0.022116599837318063,0.02216759999282658,0.0003114000428467989,0.0002205998171120882,0.0001898000482469797
adam_constant_lr0.003_s0,adam,constant,0.003,0,895,512,1,grad_norm,11.956397919202786,15.683107447093471,1.3116916610733855,False,493,0.009756800020113587,0.02163549978286028,0.00020119990222156048,0.26399555208462194,0.24962469265387427,0.13389632471146018,0.8849053126092388,240.0,0.009756800020113587,0.00977399991825223,0.009633000008761883,0.02163549978286028,0.02185519994236529,0.02156200003810227,0.00020119990222156048,0.0002264000941067934,0.00018239999189972878
adam_constant_lr0.003_s0,adam,constant,0.003,0,1023,512,1,grad_norm,12.1578983492727,17.571336230886082,1.445260992162944,False,493,0.009768499992787838,0.021839900175109506,0.00021089985966682434,0.25194881941751507,0.24680625051978466,0.12065945049585972,0.8897566020438369,232.0,0.009837400168180466,0.009768499992787838,0.009602100122720003,0.021839900175109506,0.021937400102615356,0.021775899920612574,0.00018940004520118237,0.00021760002709925175,0.00021089985966682434
adam_constant_lr0.003_s0,adam,constant,0.003,0,1151,512,1,grad_norm,12.571026250893654,18.173096918153018,1.445633519129842,False,493,0.010114599950611591,0.02216650010086596,0.00019900011830031872,0.2514138516548776,0.251411082921801,0.03649615430261355,0.8951910635536704,241.0,0.010114599950611591,0.010131800081580877,0.00988080003298819,0.02216650010086596,0.022437599953263998,0.022138299886137247,0.00019900011830031872,0.00019749999046325684,0.00019970000721514225
adam_constant_lr0.003_s0,adam,constant,0.003,0,1279,512,1,grad_norm,12.980811857462392,20.178797453055555,1.5545096620020107,False,493,0.010050700046122074,0.02226709993556142,0.00019400008022785187,0.24337167543584146,0.24252747486438223,0.00814359140840109,0.9137407652050669,243.0,0.010074800113216043,0.010050700046122074,0.009921699995175004,0.02226709993556142,0.022267800057306886,0.022075399989262223,0.00019669998437166214,0.00019400008022785187,0.00018880004063248634
adam_constant_lr0.003_s0,adam,constant,0.003,0,1407,512,1,grad_norm,13.768055517302695,20.466901917546604,1.4865499265183295,False,493,0.010015100007876754,0.022148899966850877,0.00018780003301799297,0.23834597846785627,0.2377500137276093,-0.014841933177800732,0.9189376643285324,246.0,0.010015100007876754,0.010095899924635887,0.009974400047212839,0.022148899966850877,0.022059799870476127,0.02215610002167523,0.00018400000408291817,0.0001916999462991953,0.00018780003301799297
adam_constant_lr0.003_s0,adam,constant,0.003,0,1535,512,1,grad_norm,13.159291630397716,20.552523043023132,1.561825941720692,False,493,0.010030499892309308,0.02248139982111752,0.00021820003166794777,0.23243167585653926,0.23239906524423337,-0.024587836626915834,0.9185547687295761,248.0,0.010260999901220202,0.010030499892309308,0.00992260011844337,0.02248139982111752,0.02252869983203709,0.022085299948230386,0.00021820003166794777,0.0002297998871654272,0.0001993998885154724
adam_constant_lr0.003_s0,adam,constant,0.003,0,1663,512,1,grad_norm,12.478302893689461,19.603611707005964,1.5710158564046335,False,493,0.010053900070488453,0.022368900012224913,0.00022249994799494743,0.238953228187068,0.23894446667184993,0.028155240255598003,0.9221443983947256,225.0,0.010266799945384264,0.010053900070488453,0.009872999973595142,0.022368900012224913,0.02250540000386536,0.022036199923604727,0.0002313000150024891,0.00022249994799494743,0.00020810007117688656
adam_constant_lr0.003_s0,adam,constant,0.003,0,1791,512,1,grad_norm,12.72392667688039,20.475642715577216,1.609223570329263,False,493,0.01000779983587563,0.022171599557623267,0.00018179998733103275,0.21653912371470166,0.2162865954034205,0.033956803347210095,0.9077491705068431,245.0,0.01000779983587563,0.010026500094681978,0.009780899854376912,0.022171599557623267,0.02220660005696118,0.021891599986702204,0.0001941998489201069,0.00017950008623301983,0.00018179998733103275
adam_constant_lr0.003_s0,adam,constant,0.003,0,1919,512,1,grad_norm,12.480004613500858,19.798009038501323,1.5863783429281633,False,493,0.009900699835270643,0.02208810020238161,0.0002147001214325428,0.21377689333252015,0.21360334800468325,0.03245251600739136,0.9169842401941851,247.0,0.010000799782574177,0.009900699835270643,0.009853300172835588,0.022060699993744493,0.022384400013834238,0.02208810020238161,0.0002264000941067934,0.0002147001214325428,0.00019640009850263596
adam_constant_lr0.003_s0,adam,constant,0.003,0,2047,512,1,grad_norm,12.623476928021168,18.651894842114316,1.477556060700794,False,493,0.009943800047039986,0.022049599792808294,0.0001876000314950943,0.22015894797148394,0.21874075424159792,0.04492476530004607,0.9010967413807778,239.0,0.010042599868029356,0.009854899952188134,0.009943800047039986,0.022049599792808294,0.022000799886882305,0.022187900030985475,0.0002251998521387577,0.0001876000314950943,0.00018110009841620922
adam_constant_lr0.003_s0,adam,constant,0.003,0,2175,512,1,grad_norm,12.44139256893615,18.779402861067812,1.5094293309220463,False,493,0.009842399973422289,0.022035500034689903,0.00018310011364519596,0.2036911275979038,0.20283571279821935,0.05270928724504851,0.9187194603480174,243.0,0.009731999831274152,0.009978799847885966,0.009842399973422289,0.02184119983576238,0.022359299939125776,0.022035500034689903,0.00019249995239078999,0.00018310011364519596,0.00018170010298490524
adam_constant_lr0.003_s0,adam,constant,0.003,0,2303,512,1,grad_norm,12.687336211872752,18.555076194890425,1.4624879395508308,False,493,0.009918200084939599,0.02207010006532073,0.0001829999964684248,0.22267499266175753,0.2220908734406983,0.11090457025914677,0.9235290809300971,228.0,0.009932700078934431,0.009918200084939599,0.009802199900150299,0.02202290017157793,0.02207010006532073,0.02231409982778132,0.0001829999964684248,0.00018900004215538502,0.0001829999964684248
adam_constant_lr0.003_s0,adam,constant,0.003,0,2431,512,1,grad_norm,12.589844262836559,18.458511705912308,1.4661429736981915,False,493,0.009863799903541803,0.022298600059002638,0.00019240006804466248,0.23408400853076042,0.23376382086253505,0.17998552359825318,0.9053291887068955,224.0,0.009863799903541803,0.009658099850639701,0.00993369985371828,0.022397699998691678,0.02182219992391765,0.022298600059002638,0.000193099956959486,0.00018569990061223507,0.00019240006804466248
adam_constant_lr0.003_s0,adam,constant,0.003,0,2559,512,1,grad_norm,12.30388206749119,18.156669711082344,1.4756862599532834,False,493,0.009837200166657567,0.02201059996150434,0.0001867001410573721,0.22785766740959223,0.22771652338751744,0.1899124922297045,0.9025320298242844,237.0,0.009761500172317028,0.009895900031551719,0.009837200166657567,0.0217658004257828,0.022085899719968438,0.02201059996150434,0.0001867001410573721,0.00017869984731078148,0.00019139982759952545
adam_constant_lr0.003_s0,adam,constant,0.003,0,2687,512,1,grad_norm,11.888611267267223,17.73710502396042,1.4919408688881761,False,493,0.009965999983251095,0.022291400004178286,0.00020859995856881142,0.2373978516688499,0.23505787018281762,0.19311873452863176,0.9071748117228671,215.0,0.009965999983251095,0.009843999985605478,0.010276000015437603,0.022094400133937597,0.022291400004178286,0.02317530009895563,0.0001984999980777502,0.00022719986736774445,0.00020859995856881142
adam_constant_lr0.003_s0,adam,constant,0.003,0,2815,512,1,grad_norm,11.848057904144666,17.651284424911925,1.4898040309827643,False,493,0.00990740000270307,0.022156600141897798,0.00020590005442500114,0.22348018870832909,0.21919880794609037,0.19867360383972757,0.9087530129725048,226.0,0.010024699848145247,0.00990740000270307,0.009859400102868676,0.022043599747121334,0.02248149993829429,0.022156600141897798,0.0002351000439375639,0.00020590005442500114,0.0002046001609414816
