step,train_loss,val_loss,train_acc,val_acc,weight_norm
0,0.010310222728196063,0.010310039041530177,0.008715986394557822,0.008926673751328374,1.0011910072898993
10,0.010309155153370445,0.010309106900817704,0.008715986394557822,0.008926673751328374,1.001167885768297
20,0.010308097477121084,0.010308184255369302,0.008928571428571428,0.008926673751328374,1.001166685689321
30,0.01030704715792164,0.01030727097144886,0.009141156462585034,0.00871413390010627,1.0011870870319113
40,0.01030600620224028,0.010306364909278555,0.009566326530612245,0.00871413390010627,1.0012287697750073
50,0.01030497407501882,0.010305467673691757,0.009566326530612245,0.008289054197662061,1.0012914939028137
60,0.010303948502260017,0.010304577659855098,0.009566326530612245,0.008289054197662061,1.0013750193995357
70,0.010302931356667485,0.01030369567018526,0.00977891156462585,0.008289054197662061,1.001479186254643
80,0.01030192210318305,0.010302822105890586,0.00977891156462585,0.008076514346439958,1.0016034344312803
90,0.010300920474277622,0.010301955629609937,0.00977891156462585,0.008289054197662061,1.0017479239399774
100,0.010299926469951202,0.010301096375079428,0.00977891156462585,0.008289054197662061,1.0019121747491444
110,0.010298938752558348,0.010300243941090718,0.009991496598639456,0.008289054197662061,1.0020959468429858
120,0.010297957723392695,0.010299398728852148,0.01020408163265306,0.008289054197662061,1.0022990002057064
130,0.010296982579866979,0.010298559802210921,0.01020408163265306,0.008289054197662061,1.0025211748267762
140,0.010296014525862093,0.010297727027430925,0.01020408163265306,0.008289054197662061,1.0027622306904
150,0.01029505329384895,0.010296901474401068,0.01020408163265306,0.008501594048884165,1.0030219277807828
160,0.010294096877359393,0.010296081137079645,0.01020408163265306,0.008289054197662061,1.0033000260821292
170,0.010293147149097034,0.010295267887772248,0.010629251700680272,0.008289054197662061,1.003596285578644
180,0.010292203306474611,0.010294460790326082,0.011054421768707483,0.008289054197662061,1.0039105462597973
190,0.01029126414561123,0.010293658641116123,0.011054421768707483,0.008501594048884165,1.0042424881045287
200,0.010290331004152326,0.01029286224255905,0.011054421768707483,0.008501594048884165,1.004592111112838
210,0.010289403347039726,0.010292071594654869,0.011267006802721089,0.008501594048884165,1.0049589352531352
220,0.010288480371686167,0.010291286296195235,0.011479591836734694,0.008501594048884165,1.0053430405306851
230,0.010287562078091646,0.010290506213444036,0.011267006802721089,0.008501594048884165,1.0057439469138978
240,0.010286648733785255,0.010289731747609611,0.011054421768707483,0.008289054197662061,1.0061616544027727
250,0.01028574033876699,0.010288962230011394,0.011267006802721089,0.008289054197662061,1.0065958429762498
260,0.010284836625507766,0.010288197660649383,0.0116921768707483,0.008076514346439958,1.0070465126343293
270,0.010283937995301213,0.010287437772051352,0.011479591836734694,0.008289054197662061,1.0075131033401556
280,0.010283043110501893,0.01028668296542564,0.011904761904761904,0.008076514346439958,1.0079958551095238
290,0.01028215250616798,0.010285933107036137,0.011904761904761904,0.0076514346439957494,1.0084942079055785
