step,train_loss,probe_loss,grad_norm,lr
0,4.203088283538818,4.191614627838135,1.6101768016815186,0.003
1,4.019764423370361,4.038941383361816,2.2900102138519287,0.003
2,3.8567488193511963,3.8612401485443115,1.196008324623108,0.003
3,3.7228786945343018,3.7650625705718994,1.22795569896698,0.003
4,3.6589853763580322,3.6671128273010254,0.9996252655982971,0.003
5,3.559448480606079,3.592252016067505,1.0100187063217163,0.003
6,3.506267547607422,3.614396333694458,5.201155662536621,0.003
7,3.4324681758880615,3.475795030593872,0.841956377029419,0.003
8,3.3336222171783447,3.4604530334472656,0.8441234827041626,0.003
9,3.310239553451538,3.434798240661621,0.6194553971290588,0.003
10,3.4289615154266357,3.403076648712158,0.8195218443870544,0.003
11,3.2648544311523438,3.351102352142334,0.565453827381134,0.003
12,3.172435998916626,3.2958483695983887,0.6997158527374268,0.003
13,3.103898286819458,3.2383854389190674,0.748055636882782,0.003
14,3.313910484313965,3.2790839672088623,3.4591286182403564,0.003
15,3.163154125213623,3.205869674682617,0.5298540592193604,0.003
16,3.201167106628418,3.21069598197937,0.8509329557418823,0.003
17,3.0817480087280273,3.20123028755188,0.7741492390632629,0.003
18,3.1777241230010986,3.1815578937530518,0.8822773098945618,0.003
19,3.0800158977508545,3.152569532394409,0.617800772190094,0.003
20,3.119579792022705,3.1293766498565674,0.620587170124054,0.003
21,3.038602828979492,3.1136538982391357,0.7746179699897766,0.003
22,3.073796272277832,3.093960762023926,0.7493724822998047,0.003
23,2.97940731048584,3.071742534637451,0.7321131229400635,0.003
24,2.9369771480560303,3.058713912963867,0.9821068048477173,0.003
25,2.9638850688934326,3.0376853942871094,0.9626551866531372,0.003
26,2.959822416305542,3.02298641204834,0.6526589393615723,0.003
27,2.964855194091797,3.014146566390991,0.7128013372421265,0.003
28,2.9745893478393555,2.9965429306030273,0.6594747304916382,0.003
29,2.864799737930298,2.9747071266174316,0.6463371515274048,0.003
30,2.84159255027771,2.9573709964752197,0.6972709894180298,0.003
31,2.9490091800689697,2.942197322845459,0.7906720042228699,0.003
32,2.8448667526245117,2.9292030334472656,0.8354841470718384,0.003
33,2.874664306640625,2.901676654815674,0.5373035073280334,0.003
34,2.8842577934265137,2.885777473449707,0.60529625415802,0.003
35,2.8122060298919678,2.878403902053833,0.6943074464797974,0.003
36,2.8602023124694824,2.869873523712158,0.7313326001167297,0.003
37,2.758474111557007,2.8550493717193604,0.674270749092102,0.003
38,2.797689914703369,2.835569381713867,0.5992448925971985,0.003
39,2.7513587474823,2.815861463546753,0.5527031421661377,0.003
40,2.815603733062744,2.802567958831787,0.7258610725402832,0.003
41,2.775679111480713,2.7908833026885986,0.5750986337661743,0.003
42,2.7740638256073,2.783074140548706,0.5050306916236877,0.003
